name,findName,country,longitude,latitude
West Chicago,WEST CHICAGO,US,-88.203957,41.88475
Westchester,WESTCHESTER,US,-87.882004,41.85059
Westmont,WESTMONT,US,-87.975616,41.79586
Wheaton,WHEATON,US,-88.10701,41.866138
Wheeling,WHEELING,US,-87.928963,42.139191
Wilmette,WILMETTE,US,-87.722839,42.07225
Woodridge,WOODRIDGE,US,-88.050339,41.746971
Woodstock,WOODSTOCK,US,-88.4487,42.314739
Yorkville,YORKVILLE,US,-88.447289,41.64114
Zion,ZION,US,-87.832848,42.446129
Anderson,ANDERSON,US,-85.680252,40.10532
Crawfordsville,CRAWFORDSVILLE,US,-86.874451,40.041149
Crown Point,CROWN POINT,US,-87.365311,41.416981
Dyer,DYER,US,-87.521713,41.494202
East Chicago,EAST CHICAGO,US,-87.454758,41.639198
Elkhart,ELKHART,US,-85.976669,41.681992
Fort Wayne,FORT WAYNE,US,-85.12886,41.1306
Frankfort,FRANKFORT,US,-86.510841,40.27948
Gary,GARY,US,-87.346428,41.593369
Goshen,GOSHEN,US,-85.834442,41.582272
Granger,GRANGER,US,-86.125687,41.748131
Griffith,GRIFFITH,US,-87.423653,41.52837
Hammond,HAMMOND,US,-87.500038,41.58337
Highland,HIGHLAND,US,-87.451981,41.55365
Hobart,HOBART,US,-87.255043,41.532261
Huntington,HUNTINGTON,US,-85.497482,40.883099
Kokomo,KOKOMO,US,-86.133598,40.486431
LaPorte,LAPORTE,US,-86.722519,41.6106
Lafayette,LAFAYETTE,US,-86.87529,40.416698
Lebanon,LEBANON,US,-86.46917,40.04837
Logansport,LOGANSPORT,US,-86.356667,40.754478
Marion,MARION,US,-85.659142,40.558369
Merrillville,MERRILLVILLE,US,-87.332809,41.482811
Michigan City,MICHIGAN CITY,US,-86.895027,41.707539
Mishawaka,MISHAWAKA,US,-86.158623,41.661991
Muncie,MUNCIE,US,-85.38636,40.193378
Munster,MUNSTER,US,-87.512543,41.56448
Noblesville,NOBLESVILLE,US,-86.008598,40.045589
Portage,PORTAGE,US,-87.176147,41.575871
Schererville,SCHERERVILLE,US,-87.454758,41.47892
South Bend,SOUTH BEND,US,-86.250008,41.68338
Valparaiso,VALPARAISO,US,-87.061142,41.473091
West Lafayette,WEST LAFAYETTE,US,-86.908073,40.425869
Westfield,WESTFIELD,US,-86.127487,40.04282
Abington,ABINGTON,US,-70.94532,42.10482
Acton,ACTON,US,-71.432838,42.485088
Agawam,AGAWAM,US,-72.614807,42.069538
Amesbury,AMESBURY,US,-70.930054,42.858421
Amherst Center,AMHERST CENTER,US,-72.519249,42.37537
Arlington,ARLINGTON,US,-71.156441,42.415371
Ashland,ASHLAND,US,-71.463402,42.261211
Attleboro,ATTLEBORO,US,-71.285606,41.944538
Auburn,AUBURN,US,-71.835632,42.194538
Barnstable,BARNSTABLE,US,-70.299469,41.700111
Belmont,BELMONT,US,-71.178673,42.395931
Beverly,BEVERLY,US,-70.880051,42.55843
Beverly Cove,BEVERLY COVE,US,-70.853661,42.553429
Billerica,BILLERICA,US,-71.268951,42.55843
Boston,BOSTON,US,-71.059769,42.358429
Braintree,BRAINTREE,US,-70.999489,42.222321
Brockton,BROCKTON,US,-71.018379,42.083431
Brookline,BROOKLINE,US,-71.121162,42.33176
Burlington,BURLINGTON,US,-71.19561,42.504822
Cambridge,CAMBRIDGE,US,-71.105614,42.375099
Canton,CANTON,US,-71.144768,42.158428
Chelmsford,CHELMSFORD,US,-71.367279,42.599812
Chelsea,CHELSEA,US,-71.032829,42.391762
Chicopee,CHICOPEE,US,-72.59491,42.172562
Concord,CONCORD,US,-71.348953,42.460369
Danvers,DANVERS,US,-70.930054,42.575089
Dedham,DEDHAM,US,-71.166161,42.241772
Dracut,DRACUT,US,-71.30201,42.670368
East Longmeadow,EAST LONGMEADOW,US,-72.512589,42.064541
Easthampton,EASTHAMPTON,US,-72.668983,42.266762
Easton,EASTON,US,-71.128662,42.02454
Everett,EVERETT,US,-71.053658,42.408428
Fairhaven,FAIRHAVEN,US,-70.903648,41.6376
Fall River,FALL RIVER,US,-71.155052,41.701488
Fitchburg,FITCHBURG,US,-71.802299,42.58342
Framingham,FRAMINGHAM,US,-71.416168,42.279259
Framingham Center,FRAMINGHAM CENTER,US,-71.437012,42.297321
Franklin,FRANKLIN,US,-71.396721,42.083431
Gardner,GARDNER,US,-71.998131,42.575089
Gloucester,GLOUCESTER,US,-70.661987,42.615929
Grafton,GRAFTON,US,-71.685623,42.207039
Greenfield,GREENFIELD,US,-72.599533,42.587589
Hanover,HANOVER,US,-70.811989,42.113159
Haverhill,HAVERHILL,US,-71.077278,42.776199
Holden,HOLDEN,US,-71.863411,42.351761
Holyoke,HOLYOKE,US,-72.616203,42.204262
Jamaica Plain,JAMAICA PLAIN,US,-71.120331,42.309818
Lawrence,LAWRENCE,US,-71.163109,42.707039
Leominster,LEOMINSTER,US,-71.759789,42.525089
Lexington,LEXINGTON,US,-71.224503,42.447319
Longmeadow,LONGMEADOW,US,-72.58287,42.050098
Lowell,LOWELL,US,-71.31617,42.633419
Ludlow,LUDLOW,US,-72.475922,42.160091
Lynn,LYNN,US,-70.949493,42.466759
Malden,MALDEN,US,-71.066162,42.425098
Mansfield,MANSFIELD,US,-71.218941,42.033428
Marblehead,MARBLEHEAD,US,-70.857826,42.500099
Marlborough,MARLBOROUGH,US,-71.545464,42.349091
Medford,MEDFORD,US,-71.106163,42.41843
Melrose,MELROSE,US,-71.066162,42.458431
Methuen,METHUEN,US,-71.190887,42.7262
Milford,MILFORD,US,-71.516167,42.13982
Milton,MILTON,US,-71.066162,42.249538
Natick,NATICK,US,-71.349503,42.283428
Needham,NEEDHAM,US,-71.232826,42.283428
New Bedford,NEW BEDFORD,US,-70.934196,41.636219
Newburyport,NEWBURYPORT,US,-70.877281,42.812592
Newton,NEWTON,US,-71.209221,42.33704
North Chicopee,NORTH CHICOPEE,US,-72.599533,42.18343
Northampton,NORTHAMPTON,US,-72.641197,42.325089
Norton,NORTON,US,-71.186989,41.96677
Norwood,NORWOOD,US,-71.199501,42.194538
Palmer,PALMER,US,-72.32869,42.158428
Peabody,PEABODY,US,-70.928658,42.52787
Pittsfield,PITTSFIELD,US,-73.245377,42.450081
Quincy,QUINCY,US,-71.002274,42.25288
Randolph,RANDOLPH,US,-71.041161,42.162601
Reading,READING,US,-71.095329,42.52565
Rockland,ROCKLAND,US,-70.916161,42.130661
Salem,SALEM,US,-70.896721,42.519539
Saugus,SAUGUS,US,-71.010048,42.464821
Shrewsbury,SHREWSBURY,US,-71.712852,42.295929
Somerset,SOMERSET,US,-71.128662,41.76955
Somerville,SOMERVILLE,US,-71.099503,42.3876
South Boston,SOUTH BOSTON,US,-71.049492,42.333431
South Hadley,SOUTH HADLEY,US,-72.574532,42.258419
South Peabody,SOUTH PEABODY,US,-70.949493,42.509819
Southbridge,SOUTHBRIDGE,US,-72.033409,42.0751
Springfield,SPRINGFIELD,US,-72.589813,42.101479
Stoneham,STONEHAM,US,-71.099503,42.480099
Stoughton,STOUGHTON,US,-71.102272,42.125099
Sudbury,SUDBURY,US,-71.416168,42.38343
Swansea,SWANSEA,US,-71.189774,41.748161
Taunton,TAUNTON,US,-71.089767,41.900101
Tewksbury,TEWKSBURY,US,-71.234222,42.610649
Wakefield,WAKEFIELD,US,-71.07283,42.506481
Waltham,WALTHAM,US,-71.235611,42.376492
Watertown,WATERTOWN,US,-71.182831,42.37093
Wellesley,WELLESLEY,US,-71.292557,42.29649
West Springfield,WEST SPRINGFIELD,US,-72.620369,42.10704
Westfield,WESTFIELD,US,-72.749542,42.125092
Westford,WESTFORD,US,-71.437843,42.579262
Weymouth,WEYMOUTH,US,-70.939774,42.220928
Wilmington,WILMINGTON,US,-71.173668,42.546478
Winchester,WINCHESTER,US,-71.137001,42.45232
Winthrop,WINTHROP,US,-70.982826,42.375099
Woburn,WOBURN,US,-71.152283,42.479259
Worcester,WORCESTER,US,-71.802292,42.262589
Yarmouth,YARMOUTH,US,-70.22863,41.705669
Auburn,AUBURN,US,-70.231171,44.097851
Augusta,AUGUSTA,US,-69.779488,44.310619
Bangor,BANGOR,US,-68.777809,44.801182
Biddeford,BIDDEFORD,US,-70.453377,43.49258
Brunswick,BRUNSWICK,US,-69.965332,43.91452
Lewiston,LEWISTON,US,-70.214783,44.100349
Portland,PORTLAND,US,-70.255333,43.661469
Saco,SACO,US,-70.442833,43.500919
South Portland,SOUTH PORTLAND,US,-70.240883,43.641472
South Portland Gardens,SOUTH PORTLAND GARDENS,US,-70.315331,43.638969
Waterville,WATERVILLE,US,-69.631706,44.55201
West Scarborough,WEST SCARBOROUGH,US,-70.387833,43.570358
Westbrook,WESTBROOK,US,-70.371162,43.677029
Adrian,ADRIAN,US,-84.03717,41.897549
Allen Park,ALLEN PARK,US,-83.211037,42.257542
Allendale,ALLENDALE,US,-85.953651,42.972252
Ann Arbor,ANN ARBOR,US,-83.740883,42.277561
Auburn Hills,AUBURN HILLS,US,-83.2341,42.687531
Battle Creek,BATTLE CREEK,US,-85.17971,42.321152
Bay City,BAY CITY,US,-83.888863,43.594471
Birmingham,BIRMINGHAM,US,-83.211319,42.5467
Burton,BURTON,US,-83.616341,42.99947
Canton,CANTON,US,-83.482162,42.308651
Clinton,CLINTON,US,-82.919922,42.586979
Dearborn,DEARBORN,US,-83.176308,42.322262
Dearborn Heights,DEARBORN HEIGHTS,US,-83.273262,42.336979
Detroit,DETROIT,US,-83.045753,42.331429
East Lansing,EAST LANSING,US,-84.483871,42.73698
Eastpointe,EASTPOINTE,US,-82.955467,42.468369
Farmington Hills,FARMINGTON HILLS,US,-83.377159,42.48531
Ferndale,FERNDALE,US,-83.134651,42.46059
Flint,FLINT,US,-83.687462,43.012531
Forest Hills,FOREST HILLS,US,-85.489754,42.959469
Garden City,GARDEN CITY,US,-83.331039,42.325588
Grand Rapids,GRAND RAPIDS,US,-85.668091,42.96336
Grandville,GRANDVILLE,US,-85.763092,42.909752
Grosse Pointe Woods,GROSSE POINTE WOODS,US,-82.90686,42.443649
Hamtramck,HAMTRAMCK,US,-83.049637,42.392818
Haslett,HASLETT,US,-84.401077,42.746979
Hazel Park,HAZEL PARK,US,-83.104088,42.46254
Holland,HOLLAND,US,-86.108932,42.787521
Holt,HOLT,US,-84.515251,42.640591
Jackson,JACKSON,US,-84.401352,42.245869
Jenison,JENISON,US,-85.791977,42.907249
Kalamazoo,KALAMAZOO,US,-85.587227,42.29171
Kentwood,KENTWOOD,US,-85.644753,42.869469
Lansing,LANSING,US,-84.555527,42.73254
Lincoln Park,LINCOLN PARK,US,-83.178543,42.250591
Livonia,LIVONIA,US,-83.352707,42.36837
Madison Heights,MADISON HEIGHTS,US,-83.105202,42.48587
Marquette,MARQUETTE,US,-87.395416,46.543541
Midland,MIDLAND,US,-84.247208,43.615582
Monroe,MONROE,US,-83.397713,41.916431
Mount Clemens,MOUNT CLEMENS,US,-82.877983,42.59726
Mount Pleasant,MOUNT PLEASANT,US,-84.767509,43.597809
Muskegon,MUSKEGON,US,-86.24839,43.23418
Norton Shores,NORTON SHORES,US,-86.263947,43.1689
Novi,NOVI,US,-83.475487,42.480591
Oak Park,OAK PARK,US,-83.182709,42.45948
Okemos,OKEMOS,US,-84.427467,42.72226
Owosso,OWOSSO,US,-84.176643,42.997799
Pontiac,PONTIAC,US,-83.291054,42.63892
Port Huron,PORT HURON,US,-82.424911,42.97086
Portage,PORTAGE,US,-85.580002,42.201149
Redford,REDFORD,US,-83.2966,42.383369
Rochester Hills,ROCHESTER HILLS,US,-83.149933,42.658371
Romulus,ROMULUS,US,-83.396599,42.22226
Roseville,ROSEVILLE,US,-82.937141,42.497261
Royal Oak,ROYAL OAK,US,-83.144653,42.489479
Saginaw,SAGINAW,US,-83.950813,43.419472
Shelby,SHELBY,US,-83.032982,42.670872
Southfield,SOUTHFIELD,US,-83.22187,42.47337
Southgate,SOUTHGATE,US,-83.19381,42.213928
Saint Clair Shores,SAINT CLAIR SHORES,US,-82.888809,42.496979
Sterling Heights,STERLING HEIGHTS,US,-83.030197,42.580311
Taylor,TAYLOR,US,-83.269653,42.240871
Trenton,TRENTON,US,-83.178261,42.139488
Troy,TROY,US,-83.149933,42.605591
Walker,WALKER,US,-85.768089,43.001411
Warren,WARREN,US,-83.027702,42.477539
Waterford,WATERFORD,US,-83.402718,42.702251
Waverly,WAVERLY,US,-84.620819,42.739201
Wayne,WAYNE,US,-83.386322,42.281429
Westland,WESTLAND,US,-83.400208,42.3242
Wyandotte,WYANDOTTE,US,-83.149918,42.214211
Wyoming,WYOMING,US,-85.705307,42.913361
Ypsilanti,YPSILANTI,US,-83.612991,42.24115
Albert Lea,ALBERT LEA,US,-93.368271,43.64801
Andover,ANDOVER,US,-93.291344,45.233299
Anoka,ANOKA,US,-93.387177,45.197739
Apple Valley,APPLE VALLEY,US,-93.21772,44.731911
Austin,AUSTIN,US,-92.97464,43.66663
Blaine,BLAINE,US,-93.234947,45.160801
Brooklyn Center,BROOKLYN CENTER,US,-93.332733,45.07608
Brooklyn Park,BROOKLYN PARK,US,-93.356339,45.094131
Buffalo,BUFFALO,US,-93.874687,45.171909
Burnsville,BURNSVILLE,US,-93.277718,44.767738
Champlin,CHAMPLIN,US,-93.397453,45.18885
Chanhassen,CHANHASSEN,US,-93.530792,44.86219
Chaska,CHASKA,US,-93.60218,44.78941
Columbia Heights,COLUMBIA HEIGHTS,US,-93.263,45.040798
Coon Rapids,COON RAPIDS,US,-93.287727,45.119968
Cottage Grove,COTTAGE GROVE,US,-92.943817,44.82774
Crystal,CRYSTAL,US,-93.360229,45.032742
Duluth,DULUTH,US,-92.106583,46.783272
Eagan,EAGAN,US,-93.166893,44.804131
Eden Prairie,EDEN PRAIRIE,US,-93.470787,44.854691
Edina,EDINA,US,-93.349953,44.88969
Elk River,ELK RIVER,US,-93.567177,45.303848
Faribault,FARIBAULT,US,-93.268829,44.29496
Farmington,FARMINGTON,US,-93.143547,44.64024
Forest Lake,FOREST LAKE,US,-92.985222,45.278858
Fridley,FRIDLEY,US,-93.263283,45.086079
Golden Valley,GOLDEN VALLEY,US,-93.349121,45.009689
Ham Lake,HAM LAKE,US,-93.249947,45.25024
Hastings,HASTINGS,US,-92.852432,44.743301
Hibbing,HIBBING,US,-92.937691,47.427151
Hopkins,HOPKINS,US,-93.46273,44.924961
Inver Grove Heights,INVER GROVE HEIGHTS,US,-93.042717,44.848019
Lakeville,LAKEVILLE,US,-93.242722,44.649689
Lino Lakes,LINO LAKES,US,-93.088829,45.16024
Mankato,MANKATO,US,-93.999397,44.163582
Maple Grove,MAPLE GROVE,US,-93.455788,45.07246
Maplewood,MAPLEWOOD,US,-92.995216,44.953018
Minneapolis,MINNEAPOLIS,US,-93.26384,44.979969
Minnetonka,MINNETONKA,US,-93.503288,44.9133
Minnetonka Mills,MINNETONKA MILLS,US,-93.441902,44.941071
Moorhead,MOORHEAD,US,-96.767578,46.873852
New Brighton,NEW BRIGHTON,US,-93.201889,45.065521
New Hope,NEW HOPE,US,-93.38662,45.038021
Northfield,NORTHFIELD,US,-93.161598,44.458302
Oakdale,OAKDALE,US,-92.964943,44.96302
Owatonna,OWATONNA,US,-93.226044,44.083851
Plymouth,PLYMOUTH,US,-93.455513,45.010521
Prior Lake,PRIOR LAKE,US,-93.422729,44.713299
Ramsey,RAMSEY,US,-93.449997,45.261101
Red Wing,RED WING,US,-92.533798,44.562469
Richfield,RICHFIELD,US,-93.282997,44.883301
Rochester,ROCHESTER,US,-92.469902,44.021629
Rosemount,ROSEMOUNT,US,-93.125771,44.73941
Roseville,ROSEVILLE,US,-93.156609,45.006081
Saint Cloud,SAINT CLOUD,US,-94.162491,45.560799
Saint Louis Park,SAINT LOUIS PARK,US,-93.348007,44.948299
Saint Michael,SAINT MICHAEL,US,-93.664963,45.209961
Saint Paul,SAINT PAUL,US,-93.093269,44.944408
Sartell,SARTELL,US,-94.20694,45.621632
Savage,SAVAGE,US,-93.336342,44.779129
Shakopee,SHAKOPEE,US,-93.526901,44.798019
Shoreview,SHOREVIEW,US,-93.147171,45.079128
South Saint Paul,SOUTH SAINT PAUL,US,-93.034943,44.892738
Stillwater,STILLWATER,US,-92.806038,45.056358
West Coon Rapids,WEST COON RAPIDS,US,-93.34967,45.159691
West Saint Paul,WEST SAINT PAUL,US,-93.101608,44.91608
White Bear Lake,WHITE BEAR LAKE,US,-93.009941,45.08469
Willmar,WILLMAR,US,-95.043343,45.12191
Winona,WINONA,US,-91.63932,44.049961
Woodbury,WOODBURY,US,-92.959381,44.923859
Kirksville,KIRKSVILLE,US,-92.583252,40.194752
Fargo,FARGO,US,-96.789803,46.87719
Grand Forks,GRAND FORKS,US,-97.032852,47.925259
Jamestown,JAMESTOWN,US,-98.708443,46.910542
West Fargo,WEST FARGO,US,-96.90036,46.874969
Bellevue,BELLEVUE,US,-95.890839,41.136669
Columbus,COLUMBUS,US,-97.368378,41.429729
Fremont,FREMONT,US,-96.498077,41.433331
Grand Island,GRAND ISLAND,US,-98.34201,40.925011
Hastings,HASTINGS,US,-98.38839,40.586121
Kearney,KEARNEY,US,-99.081482,40.699459
La Vista,LA VISTA,US,-96.031128,41.183891
Lincoln,LINCOLN,US,-96.666962,40.799999
Norfolk,NORFOLK,US,-97.417,42.028339
Omaha,OMAHA,US,-95.93779,41.25861
Papillion,PAPILLION,US,-96.042236,41.154442
Bedford,BEDFORD,US,-71.5159,42.946468
Concord,CONCORD,US,-71.537567,43.208141
Derry,DERRY,US,-71.327293,42.880638
Derry Village,DERRY VILLAGE,US,-71.312012,42.89175
Dover,DOVER,US,-70.873672,43.197861
East Concord,EAST CONCORD,US,-71.538132,43.24202
Keene,KEENE,US,-72.278137,42.933689
Laconia,LACONIA,US,-71.470352,43.527851
Manchester,MANCHESTER,US,-71.454788,42.99564
Merrimack,MERRIMACK,US,-71.493401,42.865089
Nashua,NASHUA,US,-71.467567,42.765369
Portsmouth,PORTSMOUTH,US,-70.76255,43.071758
Rochester,ROCHESTER,US,-70.975616,43.304531
Salem,SALEM,US,-71.20089,42.788422
Asbury Park,ASBURY PARK,US,-74.012077,40.22039
Avenel,AVENEL,US,-74.285149,40.580379
Bayonne,BAYONNE,US,-74.114311,40.668709
Belleville,BELLEVILLE,US,-74.150139,40.793709
Bergenfield,BERGENFIELD,US,-73.99736,40.927601
Bloomfield,BLOOMFIELD,US,-74.185417,40.80677
Carteret,CARTERET,US,-74.228203,40.577332
Cliffside Park,CLIFFSIDE PARK,US,-73.98764,40.821491
Clifton,CLIFTON,US,-74.163757,40.858429
Colonia,COLONIA,US,-74.302094,40.574551
Cranford,CRANFORD,US,-74.299591,40.65844
Dover,DOVER,US,-74.562103,40.883991
Dumont,DUMONT,US,-73.996811,40.940651
East Brunswick,EAST BRUNSWICK,US,-74.415977,40.427879
East Orange,EAST ORANGE,US,-74.204872,40.767319
Edison,EDISON,US,-74.412102,40.518719
Elizabeth,ELIZABETH,US,-74.210701,40.66399
Elmwood Park,ELMWOOD PARK,US,-74.118477,40.903992
Englewood,ENGLEWOOD,US,-73.972641,40.892879
Ewing,EWING,US,-74.799881,40.269829
Fair Lawn,FAIR LAWN,US,-74.131813,40.94038
Fords,FORDS,US,-74.315979,40.52927
Fort Lee,FORT LEE,US,-73.970139,40.850929
Garfield,GARFIELD,US,-74.113197,40.881489
Hackensack,HACKENSACK,US,-74.043472,40.885929
Hawthorne,HAWTHORNE,US,-74.153748,40.949261
Hillside,HILLSIDE,US,-74.230148,40.70121
Hoboken,HOBOKEN,US,-74.032356,40.743992
Hopatcong,HOPATCONG,US,-74.659332,40.93288
Hopatcong Hills,HOPATCONG HILLS,US,-74.670723,40.943989
Irvington,IRVINGTON,US,-74.234871,40.732319
Iselin,ISELIN,US,-74.322372,40.575378
Jersey City,JERSEY CITY,US,-74.077637,40.728161
Kearny,KEARNY,US,-74.145416,40.768429
Lakewood,LAKEWOOD,US,-74.217644,40.097889
Linden,LINDEN,US,-74.244591,40.622051
Livingston,LIVINGSTON,US,-74.314873,40.795929
Lodi,LODI,US,-74.083199,40.88232
Long Branch,LONG BRANCH,US,-73.992363,40.304279
Lyndhurst,LYNDHURST,US,-74.124313,40.812038
Madison,MADISON,US,-74.417099,40.759819
Maplewood,MAPLEWOOD,US,-74.273483,40.731209
Montclair,MONTCLAIR,US,-74.20903,40.825932
Morristown,MORRISTOWN,US,-74.481537,40.796768
New Brunswick,NEW BRUNSWICK,US,-74.45182,40.486221
New Milford,NEW MILFORD,US,-74.017853,40.932678
Newark,NEWARK,US,-74.172371,40.735661
North Arlington,NORTH ARLINGTON,US,-74.133202,40.788429
North Bergen,NORTH BERGEN,US,-74.012077,40.804272
North Plainfield,NORTH PLAINFIELD,US,-74.427368,40.6301
Nutley,NUTLEY,US,-74.159866,40.822319
Old Bridge,OLD BRIDGE,US,-74.365433,40.414829
Orange,ORANGE,US,-74.232651,40.77066
Palisades Park,PALISADES PARK,US,-73.997643,40.84816
Paramus,PARAMUS,US,-74.075417,40.944538
Parsippany,PARSIPPANY,US,-74.425987,40.85788
Passaic,PASSAIC,US,-74.128479,40.85677
Paterson,PATERSON,US,-74.171806,40.916771
Perth Amboy,PERTH AMBOY,US,-74.265419,40.506771
Piscataway,PISCATAWAY,US,-74.39904,40.499271
Plainfield,PLAINFIELD,US,-74.417267,40.616821
Point Pleasant,POINT PLEASANT,US,-74.068192,40.083172
Rahway,RAHWAY,US,-74.277649,40.608158
Ridgewood,RIDGEWOOD,US,-74.116531,40.979259
Roselle,ROSELLE,US,-74.263199,40.664268
Rutherford,RUTHERFORD,US,-74.106812,40.826488
Sayreville,SAYREVILLE,US,-74.360977,40.45927
Sayreville Junction,SAYREVILLE JUNCTION,US,-74.330429,40.465382
Scotch Plains,SCOTCH PLAINS,US,-74.38987,40.65538
Secaucus,SECAUCUS,US,-74.055321,40.796719
Somerset,SOMERSET,US,-74.488487,40.497601
South Old Bridge,SOUTH OLD BRIDGE,US,-74.354317,40.408161
South Orange,SOUTH ORANGE,US,-74.261261,40.748989
South Plainfield,SOUTH PLAINFIELD,US,-74.411537,40.579269
South River,SOUTH RIVER,US,-74.385979,40.446499
Summit,SUMMIT,US,-74.359589,40.741489
Teaneck,TEANECK,US,-74.015968,40.897598
Tinton Falls,TINTON FALLS,US,-74.100418,40.304279
Trenton,TRENTON,US,-74.742943,40.217049
Union,UNION,US,-74.263199,40.697601
Union City,UNION CITY,US,-74.02375,40.779549
Wayne,WAYNE,US,-74.276543,40.925381
West Milford,WEST MILFORD,US,-74.367371,41.13121
West New York,WEST NEW YORK,US,-74.014313,40.78788
West Orange,WEST ORANGE,US,-74.239037,40.79871
Westfield,WESTFIELD,US,-74.347366,40.658989
Willingboro,WILLINGBORO,US,-74.869049,40.027889
Woodbridge,WOODBRIDGE,US,-74.284592,40.557598
Wyckoff,WYCKOFF,US,-74.17292,41.009541
Albany,ALBANY,US,-73.756233,42.65258
Amsterdam,AMSTERDAM,US,-74.188187,42.93869
Auburn,AUBURN,US,-76.566048,42.931728
Baldwin,BALDWIN,US,-73.609299,40.65649
Batavia,BATAVIA,US,-78.187523,42.998119
Bay Shore,BAY SHORE,US,-73.245392,40.725101
Beacon,BEACON,US,-73.969582,41.504822
Bellmore,BELLMORE,US,-73.527069,40.668709
Bensonhurst,BENSONHURST,US,-73.994034,40.601768
Bethpage,BETHPAGE,US,-73.482071,40.74427
Binghamton,BINGHAMTON,US,-75.917969,42.09869
Brentwood,BRENTWOOD,US,-73.246231,40.781212
Brighton,BRIGHTON,US,-77.550552,43.14756
Brooklyn,BROOKLYN,US,-73.949577,40.650101
Buffalo,BUFFALO,US,-78.878372,42.886452
Centereach,CENTEREACH,US,-73.099548,40.858429
Central Islip,CENTRAL ISLIP,US,-73.201782,40.790649
Cheektowaga,CHEEKTOWAGA,US,-78.754753,42.903389
Cohoes,COHOES,US,-73.700119,42.774239
Commack,COMMACK,US,-73.292892,40.84288
Coney Island,CONEY ISLAND,US,-73.994034,40.577881
Copiague,COPIAGUE,US,-73.399841,40.681492
Coram,CORAM,US,-73.001488,40.86871
Cortland,CORTLAND,US,-76.180481,42.601181
Deer Park,DEER PARK,US,-73.329292,40.761768
Depew,DEPEW,US,-78.692253,42.90395
Dix Hills,DIX HILLS,US,-73.336227,40.804821
East Meadow,EAST MEADOW,US,-73.559021,40.713989
East Massapequa,EAST MASSAPEQUA,US,-73.436508,40.673431
East New York,EAST NEW YORK,US,-73.882362,40.666771
East Northport,EAST NORTHPORT,US,-73.324562,40.876759
East Patchogue,EAST PATCHOGUE,US,-72.996223,40.76704
East Setauket,EAST SETAUKET,US,-73.105942,40.94149
Eastchester,EASTCHESTER,US,-73.832909,40.8876
Eggertsville,EGGERTSVILLE,US,-78.803917,42.96339
Elmira,ELMIRA,US,-76.807732,42.089802
Elmont,ELMONT,US,-73.712914,40.700939
Farmingville,FARMINGVILLE,US,-73.029549,40.831211
Floral Park,FLORAL PARK,US,-73.704849,40.723709
Franklin Square,FRANKLIN SQUARE,US,-73.675957,40.707321
Freeport,FREEPORT,US,-73.583183,40.6576
Garden City,GARDEN CITY,US,-73.6343,40.726768
Glen Cove,GLEN COVE,US,-73.633743,40.86232
Gloversville,GLOVERSVILLE,US,-74.34375,43.052849
Greenburgh,GREENBURGH,US,-73.842911,41.032879
Harrison,HARRISON,US,-73.712631,40.96899
Hauppauge,HAUPPAUGE,US,-73.202606,40.825649
Hempstead,HEMPSTEAD,US,-73.618736,40.706211
Hicksville,HICKSVILLE,US,-73.525131,40.768429
Holbrook,HOLBROOK,US,-73.078438,40.812321
Holtsville,HOLTSVILLE,US,-73.045113,40.81538
Huntington,HUNTINGTON,US,-73.425682,40.868149
Huntington Station,HUNTINGTON STATION,US,-73.411507,40.853432
Irondequoit,IRONDEQUOIT,US,-77.57972,43.213402
Islip,ISLIP,US,-73.210388,40.72982
Ithaca,ITHACA,US,-76.496613,42.440632
Jamestown,JAMESTOWN,US,-79.235329,42.097
Johnson City,JOHNSON CITY,US,-75.958809,42.115631
Kenmore,KENMORE,US,-78.870041,42.965889
